accession	branch	go_term	score	tier	streams	structure_only
A1Z773	molecular_function	GO:0005515	0.5909	MEDIUM	dom	0
A1Z777	molecular_function	GO:0005509	1.0000	HIGH	seq+struct+dom	0
A1Z777	molecular_function	GO:0005515	0.8357	HIGH	seq+struct+dom	0
A1Z777	molecular_function	GO:0008092	0.6010	MEDIUM	seq+struct+dom	0
A1Z777	molecular_function	GO:0032036	0.4837	MEDIUM	seq+struct+dom	0
A1Z777	molecular_function	GO:0141108	0.4837	MEDIUM	seq+struct+dom	0
A1Z7D2	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1Z7D2	molecular_function	GO:0005488	0.5672	MEDIUM	dom	0
A1Z7D2	molecular_function	GO:0005515	0.5238	MEDIUM	dom	0
A1Z7F1	molecular_function	GO:0003824	0.8975	HIGH	seq+struct+dom	0
A1Z7F1	molecular_function	GO:0004553	0.8569	HIGH	seq+struct+dom	0
A1Z7F1	molecular_function	GO:0090599	0.8211	HIGH	seq+struct+dom	0
A1Z7F1	molecular_function	GO:0004558	0.6421	MEDIUM	seq+struct+dom	0
A1Z7F1	molecular_function	GO:0004574	0.5674	MEDIUM	seq+struct+dom	0
A1Z7F3	molecular_function	GO:0003824	0.9040	HIGH	seq+struct+dom	0
A1Z7F3	molecular_function	GO:0004553	0.8680	HIGH	seq+struct+dom	0
A1Z7F3	molecular_function	GO:0090599	0.8179	HIGH	seq+struct+dom	0
A1Z7F3	molecular_function	GO:0004558	0.6357	MEDIUM	seq+struct+dom	0
A1Z7F3	molecular_function	GO:0004574	0.5609	MEDIUM	seq+struct+dom	0
A1Z7H8	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1Z7H8	molecular_function	GO:0005488	0.3201	LOW	dom	0
A1Z7H8	molecular_function	GO:0005515	0.3069	LOW	dom	0
A1Z7L2	molecular_function	GO:0004867	1.0000	HIGH	dom	0
A1Z7L2	molecular_function	GO:0005515	0.4706	MEDIUM	dom	0
A1Z7M5	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1Z7M5	molecular_function	GO:0005488	0.3201	LOW	dom	0
A1Z7M5	molecular_function	GO:0005515	0.3069	LOW	dom	0
A1Z7R8	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A1Z7R8	molecular_function	GO:0003677	0.4583	MEDIUM	dom	0
A1Z7R8	molecular_function	GO:0140097	0.4583	MEDIUM	dom	0
A1Z7R8	molecular_function	GO:0000400	0.3333	LOW	dom	0
A1Z7R8	molecular_function	GO:0003697	0.3333	LOW	dom	0
A1Z7S4	molecular_function	GO:0015215	0.9042	HIGH	seq+struct+dom	0
A1Z7S4	molecular_function	GO:0015230	0.7127	HIGH	seq+struct+dom	0
A1Z7S4	molecular_function	GO:0046943	0.6749	MEDIUM	seq+struct+dom	0
A1Z7S4	molecular_function	GO:0005310	0.6494	MEDIUM	seq+struct+dom	0
A1Z7S4	molecular_function	GO:0008517	0.6169	MEDIUM	seq+struct+dom	0
A1Z7S7	molecular_function	GO:0016772	1.0000	HIGH	seq+struct+dom	0
A1Z7S7	molecular_function	GO:0003976	0.6184	MEDIUM	seq+struct	0
A1Z7S7	molecular_function	GO:0005515	0.6184	MEDIUM	seq+struct	0
A1Z7S7	molecular_function	GO:0050512	0.3034	LOW	struct	0
A1Z7V9	molecular_function	GO:0005488	0.4437	LOW	dom	0
A1Z7V9	molecular_function	GO:0003824	0.4369	LOW	dom	0
A1Z7V9	molecular_function	GO:0008253	0.4000	LOW	dom	0
A1Z7V9	molecular_function	GO:0005515	0.3311	LOW	dom	0
A1Z813	molecular_function	GO:0008270	1.0000	HIGH	seq+struct+dom	0
A1Z813	molecular_function	GO:0005515	0.9190	HIGH	seq+struct+dom	0
A1Z813	molecular_function	GO:0005096	0.6706	MEDIUM	seq+struct+dom	0
A1Z813	molecular_function	GO:0044877	0.5117	MEDIUM	struct+dom	0
A1Z813	molecular_function	GO:0060090	0.4648	MEDIUM	struct+dom	0
A1Z823	molecular_function	GO:0005515	0.4400	LOW	dom	0
A1Z885	molecular_function	GO:0001786	0.3149	LOW	struct	0
A1Z885	molecular_function	GO:0031210	0.3149	LOW	struct	0
A1Z885	molecular_function	GO:0032934	0.3149	LOW	struct	0
A1Z885	molecular_function	GO:0035091	0.3149	LOW	struct	0
A1Z885	molecular_function	GO:0120016	0.3149	LOW	struct	0
A1Z8C0	molecular_function	GO:0003677	1.0000	HIGH	dom	0
A1Z8C0	molecular_function	GO:0005515	0.7000	HIGH	dom	0
A1Z8C0	molecular_function	GO:0004520	0.6000	MEDIUM	dom	0
A1Z8C0	molecular_function	GO:0016788	0.5000	MEDIUM	dom	0
A1Z8C0	molecular_function	GO:0008821	0.4000	LOW	dom	0
A1Z8H5	molecular_function	GO:0005214	1.0000	HIGH	struct+dom	0
A1Z8H5	molecular_function	GO:0008010	0.6000	MEDIUM	struct+dom	0
A1Z8J0	molecular_function	GO:0003824	0.8961	HIGH	struct+dom	0
A1Z8J0	molecular_function	GO:0016787	0.8070	HIGH	struct+dom	0
A1Z8J0	molecular_function	GO:0005488	0.7179	HIGH	struct+dom	0
A1Z8J0	molecular_function	GO:0016817	0.5665	MEDIUM	struct+dom	0
A1Z8J0	molecular_function	GO:0005515	0.5508	MEDIUM	struct+dom	0
A1Z8J7	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A1Z8J7	molecular_function	GO:0005515	0.5412	MEDIUM	seq+struct+dom	0
A1Z8J7	molecular_function	GO:0042802	0.3323	LOW	seq+struct+dom	0
A1Z8J7	molecular_function	GO:0036094	0.3300	LOW	seq+struct+dom	0
A1Z8J7	molecular_function	GO:0019899	0.3287	LOW	seq+struct+dom	0
A1Z8K7	molecular_function	GO:0005515	0.7692	HIGH	dom	0
A1Z8L7	molecular_function	GO:0005488	0.8523	HIGH	seq+struct+dom	0
A1Z8L7	molecular_function	GO:0005515	0.6777	MEDIUM	seq+struct+dom	0
A1Z8L7	molecular_function	GO:0030246	0.6750	MEDIUM	seq+struct+dom	0
A1Z8L7	molecular_function	GO:0036094	0.5273	MEDIUM	seq+struct+dom	0
A1Z8L7	molecular_function	GO:0048029	0.5126	MEDIUM	seq+struct+dom	0
A1Z8R4	molecular_function	GO:0016758	1.0000	HIGH	dom	0
A1Z8R4	molecular_function	GO:0008194	0.5778	MEDIUM	dom	0
A1Z8R4	molecular_function	GO:0008378	0.5778	MEDIUM	dom	0
A1Z8R5	molecular_function	GO:0016758	1.0000	HIGH	seq+struct+dom	0
A1Z8R5	molecular_function	GO:0008194	0.8838	HIGH	seq+struct+dom	0
A1Z8R5	molecular_function	GO:0008378	0.8838	HIGH	seq+struct+dom	0
A1Z8R5	molecular_function	GO:0035250	0.8044	HIGH	seq+struct+dom	0
A1Z8R5	molecular_function	GO:0005515	0.7860	HIGH	seq+struct+dom	0
A1Z8X5	molecular_function	GO:0008235	1.0000	HIGH	dom	0
A1Z8X5	molecular_function	GO:0005488	0.5000	MEDIUM	dom	0
A1Z8X5	molecular_function	GO:0004177	0.4000	LOW	dom	0
A1Z8X5	molecular_function	GO:0005515	0.4000	LOW	dom	0
A1Z8X9	molecular_function	GO:0008235	1.0000	HIGH	struct+dom	0
A1Z8X9	molecular_function	GO:0005488	0.5000	MEDIUM	struct+dom	0
A1Z8X9	molecular_function	GO:0004177	0.4000	LOW	struct+dom	0
A1Z8X9	molecular_function	GO:0005515	0.4000	LOW	struct+dom	0
A1Z8Z6	molecular_function	GO:0001786	0.4481	LOW	struct	0
A1Z8Z6	molecular_function	GO:0031210	0.4481	LOW	struct	0
A1Z8Z6	molecular_function	GO:0032934	0.4481	LOW	struct	0
A1Z8Z6	molecular_function	GO:0035091	0.4481	LOW	struct	0
A1Z8Z6	molecular_function	GO:0120016	0.4481	LOW	struct	0
A1Z8Z7	molecular_function	GO:0005214	1.0000	HIGH	seq+struct+dom	0
A1Z8Z7	molecular_function	GO:0008010	0.8000	HIGH	seq+struct+dom	0
A1Z8Z7	molecular_function	GO:0008011	0.5364	MEDIUM	seq+struct+dom	0
A1Z910	molecular_function	GO:0004222	1.0000	HIGH	seq+struct+dom	0
A1Z910	molecular_function	GO:0005488	0.7928	HIGH	seq+struct+dom	0
A1Z910	molecular_function	GO:0005515	0.7639	HIGH	seq+struct+dom	0
A1Z9A2	molecular_function	GO:0005515	0.3333	LOW	dom	0
A1Z9A2	molecular_function	GO:0008270	0.3333	LOW	dom	0
A1Z9B8	molecular_function	GO:0005488	0.5672	MEDIUM	dom	0
A1Z9B8	molecular_function	GO:0005515	0.5224	MEDIUM	dom	0
A1Z9Q6	molecular_function	GO:0005549	1.0000	HIGH	dom	0
A1Z9Q7	molecular_function	GO:0005515	1.0000	HIGH	struct+dom	0
A1Z9Q7	molecular_function	GO:0042802	0.7581	HIGH	struct+dom	0
A1Z9Q7	molecular_function	GO:0051879	0.7326	HIGH	struct+dom	0
A1Z9Q7	molecular_function	GO:0005528	0.7251	HIGH	struct+dom	0
A1Z9Q7	molecular_function	GO:0140096	0.6783	MEDIUM	struct+dom	0
A1Z9V3	molecular_function	GO:0016868	1.0000	HIGH	seq+struct+dom	0
A1Z9V3	molecular_function	GO:0004614	0.7955	HIGH	seq+struct+dom	0
A1Z9V3	molecular_function	GO:0005515	0.4872	MEDIUM	seq+struct+dom	0
A1Z9V3	molecular_function	GO:0047933	0.4742	MEDIUM	seq+struct+dom	0
A1Z9V3	molecular_function	GO:0000287	0.3406	LOW	seq+struct+dom	0
A1Z9Z7	molecular_function	GO:0051539	1.0000	HIGH	dom	0
A1Z9Z7	molecular_function	GO:0016651	0.5714	MEDIUM	dom	0
A1Z9Z7	molecular_function	GO:0008137	0.5000	MEDIUM	dom	0
A1Z9Z7	molecular_function	GO:0005515	0.4000	LOW	dom	0
A1ZA15	molecular_function	GO:0004888	0.3500	LOW	struct+dom	0
A1ZA15	molecular_function	GO:0015276	0.3000	LOW	struct+dom	0
A1ZA39	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A1ZA39	molecular_function	GO:0005488	0.5737	MEDIUM	seq+struct+dom	0
A1ZA39	molecular_function	GO:0005515	0.5384	MEDIUM	seq+struct+dom	0
A1ZA39	molecular_function	GO:0005509	0.4122	LOW	seq+struct+dom	0
A1ZA39	molecular_function	GO:0140677	0.3522	LOW	seq+struct+dom	0
A1ZA51	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1ZA51	molecular_function	GO:0005488	0.3201	LOW	dom	0
A1ZA51	molecular_function	GO:0005515	0.3069	LOW	dom	0
A1ZA52	molecular_function	GO:0051119	1.0000	HIGH	dom	0
A1ZA52	molecular_function	GO:0015145	0.6180	MEDIUM	dom	0
A1ZA52	molecular_function	GO:0015149	0.5169	MEDIUM	dom	0
A1ZA52	molecular_function	GO:0055056	0.4607	MEDIUM	dom	0
A1ZA64	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1ZA64	molecular_function	GO:0005488	0.3201	LOW	dom	0
A1ZA64	molecular_function	GO:0005515	0.3069	LOW	dom	0
A1ZAB8	molecular_function	GO:0003796	1.0000	HIGH	dom	0
A1ZAB8	molecular_function	GO:0005488	0.3684	LOW	dom	0
A1ZAB8	molecular_function	GO:0005515	0.3421	LOW	dom	0
A1ZAC0	molecular_function	GO:0005488	0.6250	MEDIUM	dom	0
A1ZAC0	molecular_function	GO:0005506	0.5000	MEDIUM	dom	0
A1ZAC0	molecular_function	GO:0005515	0.5000	MEDIUM	dom	0
A1ZAC7	molecular_function	GO:0005515	0.3840	LOW	seq+struct	0
A1ZAG9	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A1ZAG9	molecular_function	GO:0005488	0.3201	LOW	dom	0
A1ZAG9	molecular_function	GO:0005515	0.3069	LOW	dom	0
A1ZAJ4	molecular_function	GO:0046873	0.7931	HIGH	dom	0
A1ZAJ4	molecular_function	GO:0015085	0.7241	HIGH	dom	0
A1ZAJ4	molecular_function	GO:0015368	0.6897	MEDIUM	dom	0
A1ZAJ4	molecular_function	GO:0015081	0.5862	MEDIUM	dom	0
A1ZAJ4	molecular_function	GO:0005432	0.4828	MEDIUM	dom	0
A1ZAL6	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A1ZAL6	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A1ZAL6	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A1ZAL7	molecular_function	GO:0046961	1.0000	HIGH	seq+struct+dom	0
A1ZAL7	molecular_function	GO:0005515	0.5825	MEDIUM	seq+struct+dom	0
A1ZAL7	molecular_function	GO:0008553	0.3502	LOW	seq+struct+dom	0
A1ZAQ6	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A1ZAQ6	molecular_function	GO:0019787	0.6538	MEDIUM	dom	0
A1ZAQ6	molecular_function	GO:0004842	0.5705	MEDIUM	dom	0
A1ZAQ6	molecular_function	GO:0061650	0.3846	LOW	dom	0
A1ZAQ6	molecular_function	GO:0061631	0.3269	LOW	dom	0
A1ZAR6	molecular_function	GO:0005488	0.8887	HIGH	seq+struct+dom	0
A1ZAR6	molecular_function	GO:0005515	0.8757	HIGH	seq+struct+dom	0
A1ZAR6	molecular_function	GO:0140142	0.7348	HIGH	struct+dom	0
A1ZAR6	molecular_function	GO:0005049	0.6396	MEDIUM	struct+dom	0
A1ZAR6	molecular_function	GO:0061608	0.6383	MEDIUM	struct+dom	0
A1ZAU6	molecular_function	GO:0005085	1.0000	HIGH	dom	0
A1ZAU6	molecular_function	GO:0005515	0.7143	HIGH	dom	0
A1ZAX1	molecular_function	GO:0003723	1.0000	HIGH	seq+struct+dom	0
A1ZAX1	molecular_function	GO:0003743	1.0000	HIGH	seq+struct+dom	0
A1ZAX1	molecular_function	GO:0031369	1.0000	HIGH	dom	0
A1ZAX1	molecular_function	GO:0043022	0.6853	MEDIUM	seq+struct+dom	0
A1ZAY9	molecular_function	GO:0004888	0.6696	MEDIUM	struct+dom	0
A1ZAY9	molecular_function	GO:0015276	0.6442	MEDIUM	struct+dom	0
A1ZAY9	molecular_function	GO:0004984	0.6188	MEDIUM	struct+dom	0
A1ZAY9	molecular_function	GO:0005230	0.5933	MEDIUM	struct+dom	0
A1ZAY9	molecular_function	GO:0036081	0.5171	MEDIUM	struct+dom	0
A1ZB07	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A1ZB07	molecular_function	GO:0005488	0.4670	MEDIUM	seq+struct+dom	0
A1ZB07	molecular_function	GO:0005515	0.4566	MEDIUM	seq+struct+dom	0
A1ZB58	molecular_function	GO:0005515	0.3333	LOW	struct	0
A1ZB58	molecular_function	GO:0030290	0.3333	LOW	struct	0
A1ZB58	molecular_function	GO:7770043	0.3333	LOW	struct	0
A1ZB58	molecular_function	GO:0001786	0.3217	LOW	struct	0
A1ZB58	molecular_function	GO:0031210	0.3217	LOW	struct	0
A1ZBD9	molecular_function	GO:0022857	1.0000	HIGH	seq+struct+dom	0
A1ZBD9	molecular_function	GO:0015291	0.8186	HIGH	seq+struct+dom	0
A1ZBD9	molecular_function	GO:0005315	0.6776	MEDIUM	seq+struct+dom	0
A1ZBD9	molecular_function	GO:0008324	0.6373	MEDIUM	seq+struct+dom	0
A1ZBD9	molecular_function	GO:0015294	0.6171	MEDIUM	seq+struct+dom	0
A1ZBF7	molecular_function	GO:0046961	1.0000	HIGH	seq+struct+dom	0
A1ZBF7	molecular_function	GO:0005515	0.9035	HIGH	seq+struct+dom	0
A1ZBF7	molecular_function	GO:0043168	0.7267	HIGH	seq+struct+dom	0
A1ZBF7	molecular_function	GO:1901981	0.7267	HIGH	seq+struct+dom	0
A1ZBF7	molecular_function	GO:0070273	0.7039	HIGH	seq+struct+dom	0
A1ZBG7	molecular_function	GO:0004888	0.6185	MEDIUM	struct+dom	0
A1ZBG7	molecular_function	GO:0015276	0.5892	MEDIUM	struct+dom	0
A1ZBG7	molecular_function	GO:0004984	0.5599	MEDIUM	struct+dom	0
A1ZBG7	molecular_function	GO:0005230	0.5305	MEDIUM	struct+dom	0
A1ZBG7	molecular_function	GO:0170021	0.4651	MEDIUM	struct+dom	0
A1ZBI9	molecular_function	GO:0003824	0.7403	HIGH	dom	0
A1ZBI9	molecular_function	GO:0016746	0.7078	HIGH	dom	0
A1ZBI9	molecular_function	GO:0016747	0.6169	MEDIUM	dom	0
A1ZBI9	molecular_function	GO:0016407	0.5649	MEDIUM	dom	0
A1ZBI9	molecular_function	GO:0008080	0.5455	MEDIUM	dom	0
A1ZBK1	molecular_function	GO:0008235	1.0000	HIGH	dom	0
A1ZBK1	molecular_function	GO:0005488	0.5000	MEDIUM	dom	0
A1ZBK1	molecular_function	GO:0004177	0.4000	LOW	dom	0
A1ZBK1	molecular_function	GO:0005515	0.4000	LOW	dom	0
A1ZBR3	molecular_function	GO:0005509	1.0000	HIGH	dom	0
A1ZBR3	molecular_function	GO:0005515	0.5872	MEDIUM	dom	0
A1ZBR6	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A1ZBX7	molecular_function	GO:0003824	0.4474	LOW	dom	0
A1ZBX7	molecular_function	GO:0005488	0.3684	LOW	dom	0
A1ZBX7	molecular_function	GO:0005515	0.3421	LOW	dom	0
A2A5H4	molecular_function	GO:0030414	1.0000	HIGH	dom	0
A2A5H4	molecular_function	GO:0005515	0.6500	MEDIUM	dom	0
A2A5I3	molecular_function	GO:0005488	0.3636	LOW	dom	0
A2A752	molecular_function	GO:0016787	1.0000	HIGH	dom	0
A2A752	molecular_function	GO:0016788	0.4267	LOW	dom	0
A2A752	molecular_function	GO:0052689	0.4167	LOW	dom	0
A2A752	molecular_function	GO:0005488	0.4091	LOW	dom	0
A2A752	molecular_function	GO:0005515	0.3636	LOW	dom	0
A2A7V0	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2A7V0	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2A7W1	molecular_function	GO:0005515	0.9286	HIGH	dom	0
A2A8N0	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2A8N0	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2A8N2	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2A8N2	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2A8T1	molecular_function	GO:0004497	1.0000	HIGH	dom	0
A2A8T1	molecular_function	GO:0005506	1.0000	HIGH	dom	0
A2A8T1	molecular_function	GO:0016705	1.0000	HIGH	dom	0
A2A8T1	molecular_function	GO:0020037	1.0000	HIGH	dom	0
A2A8T1	molecular_function	GO:0016712	0.5357	MEDIUM	dom	0
A2A8Z1	molecular_function	GO:0008289	1.0000	HIGH	dom	0
A2A8Z1	molecular_function	GO:0005515	0.7445	HIGH	dom	0
A2A8Z1	molecular_function	GO:0120013	0.6667	MEDIUM	dom	0
A2A8Z1	molecular_function	GO:0120015	0.5185	MEDIUM	dom	0
A2A8Z1	molecular_function	GO:0032934	0.4074	LOW	dom	0
A2A958	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2A958	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2A9U8	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A2A9U8	molecular_function	GO:0005515	0.5385	MEDIUM	dom	0
A2AAX3	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A2ACP1	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A2ADI4	molecular_function	GO:0019888	1.0000	HIGH	dom	0
A2ADI4	molecular_function	GO:0005488	0.7838	HIGH	dom	0
A2ADI4	molecular_function	GO:0005515	0.7445	HIGH	dom	0
A2AE20	molecular_function	GO:0003796	1.0000	HIGH	dom	0
A2AE20	molecular_function	GO:0005488	0.3684	LOW	dom	0
A2AE20	molecular_function	GO:0005515	0.3421	LOW	dom	0
A2AEI7	molecular_function	GO:0005515	0.6000	MEDIUM	dom	0
A2AEN9	molecular_function	GO:0036094	1.0000	HIGH	dom	0
A2AEN9	molecular_function	GO:0005515	0.4328	LOW	dom	0
A2AEN9	molecular_function	GO:0008289	0.3881	LOW	dom	0
A2AEN9	molecular_function	GO:0005549	0.3333	LOW	dom	0
A2AFH1	molecular_function	GO:0019787	0.8737	HIGH	dom	0
A2AFH1	molecular_function	GO:0004842	0.7579	HIGH	dom	0
A2AFH1	molecular_function	GO:0005515	0.7244	HIGH	dom	0
A2AFH1	molecular_function	GO:0061650	0.5158	MEDIUM	dom	0
A2AFH1	molecular_function	GO:0061631	0.4421	LOW	dom	0
A2AGW5	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2AGW5	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2AGW8	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2AGW8	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2AHC8	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2AHC8	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2AHM1	molecular_function	GO:0005515	0.9091	HIGH	dom	0
A2AHM8	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AHM8	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AHM8	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AHM8	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AK60	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AK60	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AK60	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AK60	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AK62	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AK62	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AK62	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AK62	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2ALK8	molecular_function	GO:0004725	1.0000	HIGH	dom	0
A2ALK8	molecular_function	GO:0008092	1.0000	HIGH	dom	0
A2ALK8	molecular_function	GO:0004726	0.7500	HIGH	dom	0
A2ALK8	molecular_function	GO:0016740	0.3333	LOW	dom	0
A2AM35	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AM35	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AM35	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AM35	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AMD2	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A2AMW4	molecular_function	GO:0005515	0.9091	HIGH	dom	0
A2ANU7	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2ANU7	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2AP83	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A2AQA1	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2AQA1	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2ARK7	molecular_function	GO:0005198	1.0000	HIGH	dom	0
A2ARK7	molecular_function	GO:0005515	0.7442	HIGH	dom	0
A2ARV7	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2ARV7	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2ARX0	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A2ARX0	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A2ARY0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2ARY0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2ARY0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2ARY0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2ARY1	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2ARY1	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2ARY1	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2ARY1	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AS37	molecular_function	GO:0004866	1.0000	HIGH	dom	0
A2AS89	molecular_function	GO:0046872	1.0000	HIGH	dom	0
A2AS89	molecular_function	GO:0016813	0.8889	HIGH	dom	0
A2AS89	molecular_function	GO:0004053	0.7778	HIGH	dom	0
A2AS89	molecular_function	GO:0005515	0.7632	HIGH	dom	0
A2AS89	molecular_function	GO:0033558	0.6842	MEDIUM	dom	0
A2ASJ0	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A2ASJ0	molecular_function	GO:1990756	0.4286	LOW	dom	0
A2ASU7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2ASU7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2ASU7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2ASU7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2ASV3	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2ASV3	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2ASV3	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2ASV3	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AT96	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AT96	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AT96	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AT96	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2ATA0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2ATA0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2ATA0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2ATA0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AUA2	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AUA2	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AUA2	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AUA2	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AUA4	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AUA4	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AUA4	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AUA4	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AUQ7	molecular_function	GO:0016758	1.0000	HIGH	dom	0
A2AUQ7	molecular_function	GO:0008194	0.8000	HIGH	dom	0
A2AUQ7	molecular_function	GO:0008376	0.6000	MEDIUM	dom	0
A2AUQ7	molecular_function	GO:0035250	0.6000	MEDIUM	dom	0
A2AUQ7	molecular_function	GO:0004380	0.4000	LOW	dom	0
A2AUS6	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AUS6	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AUS6	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AUS6	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AV11	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AV11	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AV11	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AV11	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AV41	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AV41	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AV41	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AV41	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AVB0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AVB0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AVB0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A2AVB0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A2AVB5	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A2AVB5	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A2AVB5	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
